samplename_index_lane readgroup_id readgroup_platform path_to_R1_fastq_file path_to_R2_fastq_file
SorCPnd049_Ex13B_L2 22FF32LT3:2 illumina modern/Sor-CPnd_049-Ex1-3B-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_049-Ex1-3B-lcwgs-1-2-L2-2.fq.gz
SorCPnd049_Ex13B_L3 22FF32LT3:3 illumina modern/Sor-CPnd_049-Ex1-3B-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_049-Ex1-3B-lcwgs-1-2-L3-2.fq.gz
SorCPnd049_Ex13B_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_049-Ex1-3B-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_049-Ex1-3B-lcwgs-1-T.2.fq.gz
SorCPnd050_Ex13F_L2 22FF32LT3:2 illumina modern/Sor-CPnd_050-Ex1-3F-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_050-Ex1-3F-lcwgs-1-2-L2-2.fq.gz
SorCPnd050_Ex13F_L3 22FF32LT3:3 illumina modern/Sor-CPnd_050-Ex1-3F-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_050-Ex1-3F-lcwgs-1-2-L3-2.fq.gz
SorCPnd050_Ex13F_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_050-Ex1-3F-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_050-Ex1-3F-lcwgs-1-T.2.fq.gz
SorCPnd051_Ex16H_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_051-Ex1-6H-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_051-Ex1-6H-lcwgs-1-T.2.fq.gz
SorCPnd052_Ex16D_L2 22FF32LT3:2 illumina modern/Sor-CPnd_052-Ex1-6D-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_052-Ex1-6D-lcwgs-1-2-L2-2.fq.gz
SorCPnd052_Ex16D_L3 22FF32LT3:3 illumina modern/Sor-CPnd_052-Ex1-6D-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_052-Ex1-6D-lcwgs-1-2-L3-2.fq.gz
SorCPnd052_Ex16D_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_052-Ex1-6D-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_052-Ex1-6D-lcwgs-1-T.2.fq.gz
SorCPnd053_Ex12C_L2 22FF32LT3:2 illumina modern/Sor-CPnd_053-Ex1-2C-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_053-Ex1-2C-lcwgs-1-2-L2-2.fq.gz
SorCPnd053_Ex12C_L3 22FF32LT3:3 illumina modern/Sor-CPnd_053-Ex1-2C-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_053-Ex1-2C-lcwgs-1-2-L3-2.fq.gz
SorCPnd053_Ex12C_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_053-Ex1-2C-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_053-Ex1-2C-lcwgs-1-T.2.fq.gz
SorCPnd054_Ex18F_L2 22FF32LT3:2 illumina modern/Sor-CPnd_054-Ex1-8F-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_054-Ex1-8F-lcwgs-1-2-L2-2.fq.gz
SorCPnd054_Ex18F_L3 22FF32LT3:3 illumina modern/Sor-CPnd_054-Ex1-8F-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_054-Ex1-8F-lcwgs-1-2-L3-2.fq.gz
SorCPnd054_Ex18F_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_054-Ex1-8F-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_054-Ex1-8F-lcwgs-1-T.2.fq.gz
SorCPnd055_Ex17G_L2 22FF32LT3:2 illumina modern/Sor-CPnd_055-Ex1-7G-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_055-Ex1-7G-lcwgs-1-2-L2-2.fq.gz
SorCPnd055_Ex17G_L3 22FF32LT3:3 illumina modern/Sor-CPnd_055-Ex1-7G-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_055-Ex1-7G-lcwgs-1-2-L3-2.fq.gz
SorCPnd055_Ex17G_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_055-Ex1-7G-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_055-Ex1-7G-lcwgs-1-T.2.fq.gz
SorCPnd056_Ex17E_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_056-Ex1-7E-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_056-Ex1-7E-lcwgs-1-T.2.fq.gz
SorCPnd057_Ex16E_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_057-Ex1-6E-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_057-Ex1-6E-lcwgs-1-T.2.fq.gz
SorCPnd058_Ex12G_L2 22FF32LT3:2 illumina modern/Sor-CPnd_058-Ex1-2G-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_058-Ex1-2G-lcwgs-1-2-L2-2.fq.gz
SorCPnd058_Ex12G_L3 22FF32LT3:3 illumina modern/Sor-CPnd_058-Ex1-2G-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_058-Ex1-2G-lcwgs-1-2-L3-2.fq.gz
SorCPnd058_Ex12G_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_058-Ex1-2G-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_058-Ex1-2G-lcwgs-1-T.2.fq.gz
SorCPnd060_Ex17H_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_060-Ex1-7H-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_060-Ex1-7H-lcwgs-1-T.2.fq.gz
SorCPnd063_Ex17D_L2 22FF32LT3:2 illumina modern/Sor-CPnd_063-Ex1-7D-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_063-Ex1-7D-lcwgs-1-2-L2-2.fq.gz
SorCPnd063_Ex17D_L3 22FF32LT3:3 illumina modern/Sor-CPnd_063-Ex1-7D-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_063-Ex1-7D-lcwgs-1-2-L3-2.fq.gz
SorCPnd063_Ex17D_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_063-Ex1-7D-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_063-Ex1-7D-lcwgs-1-T.2.fq.gz
SorCPnd066_Ex18B_L2 22FF32LT3:2 illumina modern/Sor-CPnd_066-Ex1-8B-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_066-Ex1-8B-lcwgs-1-2-L2-2.fq.gz
SorCPnd066_Ex18B_L3 22FF32LT3:3 illumina modern/Sor-CPnd_066-Ex1-8B-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_066-Ex1-8B-lcwgs-1-2-L3-2.fq.gz
SorCPnd066_Ex18B_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_066-Ex1-8B-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_066-Ex1-8B-lcwgs-1-T.2.fq.gz
SorCPnd068_Ex18H_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_068-Ex1-8H-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_068-Ex1-8H-lcwgs-1-T.2.fq.gz
SorCPnd069_Ex16B_L2 22FF32LT3:2 illumina modern/Sor-CPnd_069-Ex1-6B-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_069-Ex1-6B-lcwgs-1-2-L2-2.fq.gz
SorCPnd069_Ex16B_L3 22FF32LT3:3 illumina modern/Sor-CPnd_069-Ex1-6B-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_069-Ex1-6B-lcwgs-1-2-L3-2.fq.gz
SorCPnd069_Ex16B_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_069-Ex1-6B-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_069-Ex1-6B-lcwgs-1-T.2.fq.gz
SorCPnd072_Ex18C_L2 22FF32LT3:2 illumina modern/Sor-CPnd_072-Ex1-8C-lcwgs-1-2-L2-1.fq.gz modern/Sor-CPnd_072-Ex1-8C-lcwgs-1-2-L2-2.fq.gz
SorCPnd072_Ex18C_L3 22FF32LT3:3 illumina modern/Sor-CPnd_072-Ex1-8C-lcwgs-1-2-L3-1.fq.gz modern/Sor-CPnd_072-Ex1-8C-lcwgs-1-2-L3-2.fq.gz
SorCPnd072_Ex18C_L4 HJFC3CCX2:4 illumina modern/Sor-CPnd_072-Ex1-8C-lcwgs-1-T.1.fq.gz modern/Sor-CPnd_072-Ex1-8C-lcwgs-1-T.2.fq.gz
