samplename_index_lane readgroup_id readgroup_platform path_to_R1_fastq_file path_to_R2_fastq_file
SorACeb010_Ex15F_L2 22FF32LT3:2 illumina historical/Sor-ACeb_010-Ex1-5F-lcwgs-1-2-L2-1.fq.gz historical/Sor-ACeb_010-Ex1-5F-lcwgs-1-2-L2-2.fq.gz
SorACeb010_Ex15F_L3 22FF32LT3:3 illumina historical/Sor-ACeb_010-Ex1-5F-lcwgs-1-2-L3-1.fq.gz historical/Sor-ACeb_010-Ex1-5F-lcwgs-1-2-L3-2.fq.gz
SorACeb010_Ex15F_L4 HJFC3CCX2:4 illumina historical/Sor-ACeb_010-Ex1-5F-lcwgs-1-T.1.fq.gz historical/Sor-ACeb_010-Ex1-5F-lcwgs-1-T.2.fq.gz
SorACeb011_Ex16F_L2 22FF32LT3:2 illumina historical/Sor-ACeb_011-Ex1-6F-lcwgs-1-2-L2-1.fq.gz historical/Sor-ACeb_011-Ex1-6F-lcwgs-1-2-L2-2.fq.gz
SorACeb011_Ex16F_L3 22FF32LT3:3 illumina historical/Sor-ACeb_011-Ex1-6F-lcwgs-1-2-L3-1.fq.gz historical/Sor-ACeb_011-Ex1-6F-lcwgs-1-2-L3-2.fq.gz
SorACeb011_Ex16F_L4 HJFC3CCX2:4 illumina historical/Sor-ACeb_011-Ex1-6F-lcwgs-1-T.1.fq.gz historical/Sor-ACeb_011-Ex1-6F-lcwgs-1-T.2.fq.gz
SorACeb012_Ex17F_L2 22FF32LT3:2 illumina historical/Sor-ACeb_012-Ex1-7F-lcwgs-1-2-L2-1.fq.gz historical/Sor-ACeb_012-Ex1-7F-lcwgs-1-2-L2-2.fq.gz
SorACeb012_Ex17F_L3 22FF32LT3:3 illumina historical/Sor-ACeb_012-Ex1-7F-lcwgs-1-2-L3-1.fq.gz historical/Sor-ACeb_012-Ex1-7F-lcwgs-1-2-L3-2.fq.gz
SorACeb012_Ex17F_L4 HJFC3CCX2:4 illumina historical/Sor-ACeb_012-Ex1-7F-lcwgs-1-T.1.fq.gz historical/Sor-ACeb_012-Ex1-7F-lcwgs-1-T.2.fq.gz
SorACeb013_Ex18F_L2 22FF32LT3:2 illumina historical/Sor-ACeb_013-Ex1-8F-lcwgs-1-2-L2-1.fq.gz historical/Sor-ACeb_013-Ex1-8F-lcwgs-1-2-L2-2.fq.gz
SorACeb013_Ex18F_L3 22FF32LT3:3 illumina historical/Sor-ACeb_013-Ex1-8F-lcwgs-1-2-L3-1.fq.gz historical/Sor-ACeb_013-Ex1-8F-lcwgs-1-2-L3-2.fq.gz
SorACeb013_Ex18F_L4 HJFC3CCX2:4 illumina historical/Sor-ACeb_013-Ex1-8F-lcwgs-1-T.1.fq.gz historical/Sor-ACeb_013-Ex1-8F-lcwgs-1-T.2.fq.gz
SorACeb014_Ex19F_L2 22FF32LT3:2 illumina historical/Sor-ACeb_014-Ex1-9F-lcwgs-1-2-L2-1.fq.gz historical/Sor-ACeb_014-Ex1-9F-lcwgs-1-2-L2-2.fq.gz
SorACeb014_Ex19F_L3 22FF32LT3:3 illumina historical/Sor-ACeb_014-Ex1-9F-lcwgs-1-2-L3-1.fq.gz historical/Sor-ACeb_014-Ex1-9F-lcwgs-1-2-L3-2.fq.gz
SorACeb014_Ex19F_L4 HJFC3CCX2:4 illumina historical/Sor-ACeb_014-Ex1-9F-lcwgs-1-T.1.fq.gz historical/Sor-ACeb_014-Ex1-9F-lcwgs-1-T.2.fq.gz
SorACeb015_Ex110F_L2 22FF32LT3:2 illumina historical/Sor-ACeb_015-Ex1-10F-lcwgs-1-2-L2-1.fq.gz historical/Sor-ACeb_015-Ex1-10F-lcwgs-1-2-L2-2.fq.gz
SorACeb015_Ex110F_L3 22FF32LT3:3 illumina historical/Sor-ACeb_015-Ex1-10F-lcwgs-1-2-L3-1.fq.gz historical/Sor-ACeb_015-Ex1-10F-lcwgs-1-2-L3-2.fq.gz
SorACeb015_Ex110F_L4 HJFC3CCX2:4 illumina historical/Sor-ACeb_015-Ex1-10F-lcwgs-1-T.1.fq.gz historical/Sor-ACeb_015-Ex1-10F-lcwgs-1-T.2.fq.gz
SorACeb016_Ex111F_L2 22FF32LT3:2 illumina historical/Sor-ACeb_016-Ex1-11F-lcwgs-1-2-L2-1.fq.gz historical/Sor-ACeb_016-Ex1-11F-lcwgs-1-2-L2-2.fq.gz
SorACeb016_Ex111F_L3 22FF32LT3:3 illumina historical/Sor-ACeb_016-Ex1-11F-lcwgs-1-2-L3-1.fq.gz historical/Sor-ACeb_016-Ex1-11F-lcwgs-1-2-L3-2.fq.gz
SorACeb016_Ex111F_L4 HJFC3CCX2:4 illumina historical/Sor-ACeb_016-Ex1-11F-lcwgs-1-T.1.fq.gz historical/Sor-ACeb_016-Ex1-11F-lcwgs-1-T.2.fq.gz
SorACeb017_Ex112F_L2 22FF32LT3:2 illumina historical/Sor-ACeb_017-Ex1-12F-lcwgs-1-2-L2-1.fq.gz historical/Sor-ACeb_017-Ex1-12F-lcwgs-1-2-L2-2.fq.gz
SorACeb017_Ex112F_L3 22FF32LT3:3 illumina historical/Sor-ACeb_017-Ex1-12F-lcwgs-1-2-L3-1.fq.gz historical/Sor-ACeb_017-Ex1-12F-lcwgs-1-2-L3-2.fq.gz
SorACeb017_Ex112F_L4 HJFC3CCX2:4 illumina historical/Sor-ACeb_017-Ex1-12F-lcwgs-1-T.1.fq.gz historical/Sor-ACeb_017-Ex1-12F-lcwgs-1-T.2.fq.gz
SorACeb018_Ex11G_L2 22FF32LT3:2 illumina historical/Sor-ACeb_018-Ex1-1G-lcwgs-1-2-L2-1.fq.gz historical/Sor-ACeb_018-Ex1-1G-lcwgs-1-2-L2-2.fq.gz
SorACeb018_Ex11G_L3 22FF32LT3:3 illumina historical/Sor-ACeb_018-Ex1-1G-lcwgs-1-2-L3-1.fq.gz historical/Sor-ACeb_018-Ex1-1G-lcwgs-1-2-L3-2.fq.gz
SorACeb018_Ex11G_L4 HJFC3CCX2:4 illumina historical/Sor-ACeb_018-Ex1-1G-lcwgs-1-T.1.fq.gz historical/Sor-ACeb_018-Ex1-1G-lcwgs-1-T.2.fq.gz
SorACeb019_Ex13G_L2 22FF32LT3:2 illumina historical/Sor-ACeb_019-Ex1-3G-lcwgs-1-2-L2-1.fq.gz historical/Sor-ACeb_019-Ex1-3G-lcwgs-1-2-L2-2.fq.gz
SorACeb019_Ex13G_L3 22FF32LT3:3 illumina historical/Sor-ACeb_019-Ex1-3G-lcwgs-1-2-L3-1.fq.gz historical/Sor-ACeb_019-Ex1-3G-lcwgs-1-2-L3-2.fq.gz
SorACeb019_Ex13G_L4 HJFC3CCX2:4 illumina historical/Sor-ACeb_019-Ex1-3G-lcwgs-1-T.1.fq.gz historical/Sor-ACeb_019-Ex1-3G-lcwgs-1-T.2.fq.gz
SorACeb020_Ex12G_L2 22FF32LT3:2 illumina historical/Sor-ACeb_020-Ex1-2G-lcwgs-1-2-L2-1.fq.gz historical/Sor-ACeb_020-Ex1-2G-lcwgs-1-2-L2-2.fq.gz
SorACeb020_Ex12G_L3 22FF32LT3:3 illumina historical/Sor-ACeb_020-Ex1-2G-lcwgs-1-2-L3-1.fq.gz historical/Sor-ACeb_020-Ex1-2G-lcwgs-1-2-L3-2.fq.gz
SorACeb020_Ex12G_L4 HJFC3CCX2:4 illumina historical/Sor-ACeb_020-Ex1-2G-lcwgs-1-T.1.fq.gz historical/Sor-ACeb_020-Ex1-2G-lcwgs-1-T.2.fq.gz
SorACeb021_Ex14G_L2 22FF32LT3:2 illumina historical/Sor-ACeb_021-Ex1-4G-lcwgs-1-2-L2-1.fq.gz historical/Sor-ACeb_021-Ex1-4G-lcwgs-1-2-L2-2.fq.gz
SorACeb021_Ex14G_L3 22FF32LT3:3 illumina historical/Sor-ACeb_021-Ex1-4G-lcwgs-1-2-L3-1.fq.gz historical/Sor-ACeb_021-Ex1-4G-lcwgs-1-2-L3-2.fq.gz
SorACeb021_Ex14G_L4 HJFC3CCX2:4 illumina historical/Sor-ACeb_021-Ex1-4G-lcwgs-1-T.1.fq.gz historical/Sor-ACeb_021-Ex1-4G-lcwgs-1-T.2.fq.gz
SorACeb022_Ex15G_L2 22FF32LT3:2 illumina historical/Sor-ACeb_022-Ex1-5G-lcwgs-1-2-L2-1.fq.gz historical/Sor-ACeb_022-Ex1-5G-lcwgs-1-2-L2-2.fq.gz
SorACeb022_Ex15G_L3 22FF32LT3:3 illumina historical/Sor-ACeb_022-Ex1-5G-lcwgs-1-2-L3-1.fq.gz historical/Sor-ACeb_022-Ex1-5G-lcwgs-1-2-L3-2.fq.gz
SorACeb022_Ex15G_L4 HJFC3CCX2:4 illumina historical/Sor-ACeb_022-Ex1-5G-lcwgs-1-T.1.fq.gz historical/Sor-ACeb_022-Ex1-5G-lcwgs-1-T.2.fq.gz
