Sequence_Name	Extraction_ID
SoA0103309C	Sor-ACan_033-Ex1-9C-lcwgs-1-T
SoA0103410C	Sor-ACan_034-Ex1-10C-lcwgs-1-T
SoA0103511C	Sor-ACan_035-Ex1-11C-lcwgs-1-T
SoA0103612C	Sor-ACan_036-Ex1-12C-lcwgs-1-T
SoA0103701D	Sor-ACan_037-Ex1-1D-lcwgs-1-T
SoA0103802D	Sor-ACan_038-Ex1-2D-lcwgs-1-T
SoA0103903D	Sor-ACan_039-Ex1-3D-lcwgs-1-T
SoA0104004D	Sor-ACan_040-Ex1-4D-lcwgs-1-T
SoA0104105D	Sor-ACan_041-Ex1-5D-lcwgs-1-T
SoA0104206D	Sor-ACan_042-Ex1-6D-lcwgs-1-T
SoA0104307D	Sor-ACan_043-Ex1-7D-lcwgs-1-T
SoA0104408D	Sor-ACan_044-Ex1-8D-lcwgs-1-T
SoA0104509D	Sor-ACan_045-Ex1-9D-lcwgs-1-T
SoA0104610D	Sor-ACan_046-Ex1-10D-lcwgs-1-T
SoA0104711D	Sor-ACan_047-Ex1-11D-lcwgs-1-T
SoA0104812D	Sor-ACan_048-Ex1-12D-lcwgs-1-T
SoA0104901E	Sor-ACan_049-Ex1-1E-lcwgs-1-T
SoA0105002E	Sor-ACan_050-Ex1-2E-lcwgs-1-T
SoA0105103E	Sor-ACan_051-Ex1-3E-lcwgs-1-T
SoA0105204E	Sor-ACan_052-Ex1-4E-lcwgs-1-T
SoA0105305E	Sor-ACan_053-Ex1-5E-lcwgs-1-T
SoA0105406E	Sor-ACan_054-Ex1-6E-lcwgs-1-T
SoA0105507E	Sor-ACan_055-Ex1-7E-lcwgs-1-T
SoC0100102C	Sor-CBur_001-Ex1-2C-lcwgs-1-T
SoC0100301G	Sor-CBur_003-Ex1-1G-lcwgs-1-T
SoC0100401H	Sor-CBur_004-Ex1-1H-lcwgs-1-T
SoC0100508H	Sor-CBur_005-Ex1-8H-lcwgs-1-T
SoC0100903H	Sor-CBur_009-Ex1-3H-lcwgs-1-T
SoC0101002H	Sor-CBur_010-Ex1-2H-lcwgs-1-T
SoC0101105F	Sor-CBur_011-Ex1-5F-lcwgs-1-T
SoC0101203E	Sor-CBur_012-Ex1-3E-lcwgs-1-T
SoC0101306B	Sor-CBur_013-Ex1-6B-lcwgs-1-T
SoC0101406H	Sor-CBur_014-Ex1-6H-lcwgs-1-T
SoC0101502D	Sor-CBur_015-Ex1-2D-lcwgs-1-T
SoC0101606G	Sor-CBur_016-Ex1-6G-lcwgs-1-T
SoC0102007D	Sor-CBur_020-Ex1-7D-lcwgs-1-T
SoC0102105C	Sor-CBur_021-Ex1-5C-lcwgs-1-T
SoC0102201A	Sor-CBur_022-Ex1-1A-lcwgs-1-T
SoC0102305E	Sor-CBur_023-Ex1-5E-lcwgs-1-T
SoC0102508B	Sor-CBur_025-Ex1-8B-lcwgs-1-T
SoC0102802E	Sor-CBur_028-Ex1-2E-lcwgs-1-T
SoC0103303A	Sor-CBur_033-Ex1-3A-lcwgs-1-T
SoC0103403C	Sor-CBur_034-Ex1-3C-lcwgs-1-T
SoC0103603F	Sor-CBur_036-Ex1-3F-lcwgs-1-T
SoC0103705A	Sor-CBur_037-Ex1-5A-lcwgs-1-T
SoC0104004B	Sor-CBur_040-Ex1-4B-lcwgs-1-T
SoC0104107F	Sor-CBur_041-Ex1-7F-lcwgs-1-T
SoC0104206C	Sor-CBur_042-Ex1-6C-lcwgs-1-T
SoC0104301B	Sor-CBur_043-Ex1-1B-lcwgs-1-T
SoC0104406A	Sor-CBur_044-Ex1-6A-lcwgs-1-T
SoC0104602A	Sor-CBur_046-Ex1-2A-lcwgs-1-T
SoC0104907B	Sor-CBur_049-Ex1-7B-lcwgs-1-T
SoC0105006D	Sor-CBur_050-Ex1-6D-lcwgs-1-T
SoC0105108D	Sor-CBur_051-Ex1-8D-lcwgs-1-T
SoC0105205B	Sor-CBur_052-Ex1-5B-lcwgs-1-T
SoC0105308F	Sor-CBur_053-Ex1-8F-lcwgs-1-T
SoC0105407A	Sor-CBur_054-Ex1-7A-lcwgs-1-T
SoC0105502G	Sor-CBur_055-Ex1-2G-lcwgs-1-T
SoC0105808C	Sor-CBur_058-Ex1-8C-lcwgs-1-T
SoC0105903G	Sor-CBur_059-Ex1-3G-lcwgs-1-T
SoC0106206E	Sor-CBur_062-Ex1-6E-lcwgs-1-T
SoC0106404D	Sor-CBur_064-Ex1-4D-lcwgs-1-T
SoC0106501F	Sor-CBur_065-Ex1-1F-lcwgs-1-T
SoC0106603B	Sor-CBur_066-Ex1-3B-lcwgs-1-T
SoC0106704H	Sor-CBur_067-Ex1-4H-lcwgs-1-T
SoC0106806F	Sor-CBur_068-Ex1-6F-lcwgs-1-T
SoC0106905D	Sor-CBur_069-Ex1-5D-lcwgs-1-T
SoC0107001E	Sor-CBur_070-Ex1-1E-lcwgs-1-T
SoC0107104G	Sor-CBur_071-Ex1-4G-lcwgs-1-T
SoC0107307H	Sor-CBur_073-Ex1-7H-lcwgs-1-T
SoC0107505H	Sor-CBur_075-Ex1-5H-lcwgs-1-T
SoC0107602B	Sor-CBur_076-Ex1-2B-lcwgs-1-T
SoC0107708E	Sor-CBur_077-Ex1-8E-lcwgs-1-T
SoC0107805G	Sor-CBur_078-Ex1-5G-lcwgs-1-T
SoC0107908G	Sor-CBur_079-Ex1-8G-lcwgs-1-T
SoC0108002F	Sor-CBur_080-Ex1-2F-lcwgs-1-T
SoC0108108A	Sor-CBur_081-Ex1-8A-lcwgs-1-T
SoC0108204C	Sor-CBur_082-Ex1-4C-lcwgs-1-T
SoC0108404A	Sor-CBur_084-Ex1-4A-lcwgs-1-T
SoC0108507E	Sor-CBur_085-Ex1-7E-lcwgs-1-T
SoC0108601D	Sor-CBur_086-Ex1-1D-lcwgs-1-T
SoC0108701C	Sor-CBur_087-Ex1-1C-lcwgs-1-T
SoC0108804F	Sor-CBur_088-Ex1-4F-lcwgs-1-T
SoC0108904E	Sor-CBur_089-Ex1-4E-lcwgs-1-T
SoC0109107C	Sor-CBur_091-Ex1-7C-lcwgs-1-T
SoC0109307G	Sor-CBur_093-Ex1-7G-lcwgs-1-T
SoC0109603D	Sor-CBur_096-Ex1-3D-lcwgs-1-T
SoC0600103E	Sor-CPnd_001-Ex1-3E-lcwgs-1-T
SoC0600205E	Sor-CPnd_002-Ex1-5E-lcwgs-1-T
SoC0600302B	Sor-CPnd_003-Ex1-2B-lcwgs-1-T
SoC0600401G	Sor-CPnd_004-Ex1-1G-lcwgs-1-T
SoC0600503D	Sor-CPnd_005-Ex1-3D-lcwgs-1-T
SoC0600602D	Sor-CPnd_006-Ex1-2D-lcwgs-1-T
SoC0600701C	Sor-CPnd_007-Ex1-1C-lcwgs-1-T
SoC0600801A	Sor-CPnd_008-Ex1-1A-lcwgs-1-T
SoC0600906A	Sor-CPnd_009-Ex1-6A-lcwgs-1-T
SoC0601001H	Sor-CPnd_010-Ex1-1H-lcwgs-1-T
SoC0601108D	Sor-CPnd_011-Ex1-8D-lcwgs-1-T
SoC0601205B	Sor-CPnd_012-Ex1-5B-lcwgs-1-T
SoC0601307F	Sor-CPnd_013-Ex1-7F-lcwgs-1-T
SoC0601401F	Sor-CPnd_014-Ex1-1F-lcwgs-1-T
SoC0601505F	Sor-CPnd_015-Ex1-5F-lcwgs-1-T
SoC0601601B	Sor-CPnd_016-Ex1-1B-lcwgs-1-T
SoC0601703G	Sor-CPnd_017-Ex1-3G-lcwgs-1-T
SoC0601801E	Sor-CPnd_018-Ex1-1E-lcwgs-1-T
SoC0601906G	Sor-CPnd_019-Ex1-6G-lcwgs-1-T
SoC0602002E	Sor-CPnd_020-Ex1-2E-lcwgs-1-T
SoC0602104D	Sor-CPnd_021-Ex1-4D-lcwgs-1-T
SoC0602207C	Sor-CPnd_022-Ex1-7C-lcwgs-1-T
SoC0602304A	Sor-CPnd_023-Ex1-4A-lcwgs-1-T
SoC0602405G	Sor-CPnd_024-Ex1-5G-lcwgs-1-T
SoC0602504B	Sor-CPnd_025-Ex1-4B-lcwgs-1-T
SoC0602603H	Sor-CPnd_026-Ex1-3H-lcwgs-1-T
SoC0602703C	Sor-CPnd_027-Ex1-3C-lcwgs-1-T
SoC0602803A	Sor-CPnd_028-Ex1-3A-lcwgs-1-T
SoC0602908E	Sor-CPnd_029-Ex1-8E-lcwgs-1-T
SoC0603002H	Sor-CPnd_030-Ex1-2H-lcwgs-1-T
SoC0603105D	Sor-CPnd_031-Ex1-5D-lcwgs-1-T
SoC0603204F	Sor-CPnd_032-Ex1-4F-lcwgs-1-T
SoC0603302F	Sor-CPnd_033-Ex1-2F-lcwgs-1-T
SoC0603404G	Sor-CPnd_034-Ex1-4G-lcwgs-1-T
SoC0603504C	Sor-CPnd_035-Ex1-4C-lcwgs-1-T
SoC0603605C	Sor-CPnd_036-Ex1-5C-lcwgs-1-T
SoC0603706C	Sor-CPnd_037-Ex1-6C-lcwgs-1-T
SoC0603802A	Sor-CPnd_038-Ex1-2A-lcwgs-1-T
SoC0603905H	Sor-CPnd_039-Ex1-5H-lcwgs-1-T
SoC0604006F	Sor-CPnd_040-Ex1-6F-lcwgs-1-T
SoC0604107A	Sor-CPnd_041-Ex1-7A-lcwgs-1-T
SoC0604204E	Sor-CPnd_042-Ex1-4E-lcwgs-1-T
SoC0604301D	Sor-CPnd_043-Ex1-1D-lcwgs-1-T
SoC0604408G	Sor-CPnd_044-Ex1-8G-lcwgs-1-T
SoC0604507B	Sor-CPnd_045-Ex1-7B-lcwgs-1-T
SoC0604605A	Sor-CPnd_046-Ex1-5A-lcwgs-1-T
SoC0604704H	Sor-CPnd_047-Ex1-4H-lcwgs-1-T
SoC0604808A	Sor-CPnd_048-Ex1-8A-lcwgs-1-T
SoC0604903B	Sor-CPnd_049-Ex1-3B-lcwgs-1-T
SoC0605003F	Sor-CPnd_050-Ex1-3F-lcwgs-1-T
SoC0605106H	Sor-CPnd_051-Ex1-6H-lcwgs-1-T
SoC0605206D	Sor-CPnd_052-Ex1-6D-lcwgs-1-T
SoC0605302C	Sor-CPnd_053-Ex1-2C-lcwgs-1-T
SoC0605408F	Sor-CPnd_054-Ex1-8F-lcwgs-1-T
SoC0605507G	Sor-CPnd_055-Ex1-7G-lcwgs-1-T
SoC0605607E	Sor-CPnd_056-Ex1-7E-lcwgs-1-T
SoC0605706E	Sor-CPnd_057-Ex1-6E-lcwgs-1-T
SoC0605802G	Sor-CPnd_058-Ex1-2G-lcwgs-1-T
SoC0606007H	Sor-CPnd_060-Ex1-7H-lcwgs-1-T
SoC0606307D	Sor-CPnd_063-Ex1-7D-lcwgs-1-T
SoC0606608B	Sor-CPnd_066-Ex1-8B-lcwgs-1-T
SoC0606808H	Sor-CPnd_068-Ex1-8H-lcwgs-1-T
SoC0606906B	Sor-CPnd_069-Ex1-6B-lcwgs-1-T
SoC0607208C	Sor-CPnd_072-Ex1-8C-lcwgs-1-T
